Filiale,Datum,Artikelgruppe,Umsatz
3,2015-11-10,13,27.939519896466
3,2015-12-03,13,199.618041724449
3,2015-12-06,13,99.3230573757809
3,2015-12-09,13,131.348841754128
3,2016-11-04,13,41.791640692948604
3,2016-11-07,13,40.619439806176096
3,2016-11-27,13,97.5011998430673
3,2016-11-30,13,148.33171061832599
3,2016-12-03,13,136.989899394839
3,2016-12-06,13,141.166168830103
3,2017-10-30,13,24.151440698235803
3,2017-11-02,13,63.0824770030515
3,2017-11-25,13,108.072875060879
3,2017-11-28,13,136.39594881885
3,2017-12-01,13,200.59841556433798
3,2017-12-04,13,130.65788127648702
3,2017-12-24,13,45.1895015449697
3,2017-12-27,13,5.0458167198979105
3,2018-11-20,13,52.8593491350239
3,2018-11-23,13,127.83433621192499
3,2018-11-26,13,92.74979338360741
3,2018-11-29,13,129.595502653493
3,2018-12-22,13,80.0799870619932
3,2018-12-28,13,22.009558245376702
3,2019-11-18,13,51.2305304090046
3,2019-11-21,13,117.343372814916
3,2019-11-24,13,89.4677465168981
3,2019-11-27,13,99.5777036955556
3,2019-12-17,13,87.28103202706
3,2019-12-20,13,185.80011351605899
3,2019-12-23,13,136.247867672764
3,2019-04-18,11,498.69158309607
3,2019-04-21,11,238.11667406267102
3,2019-04-24,11,226.509028164052
3,2019-04-27,11,255.18446302946398
3,2019-05-20,11,232.144536683521
3,2019-05-23,11,336.240651005207
3,2019-05-26,11,430.330328047062
3,2019-05-29,11,365.381235785525
3,2019-06-18,11,171.97821294706
3,2019-06-21,11,184.87139998748
3,2019-06-24,11,162.912999454572
3,2019-06-27,11,177.01785887997397
3,2019-07-20,11,196.198917928335
3,2019-07-23,11,187.637312770252
3,2019-07-26,11,201.487321901815
3,2019-08-18,11,148.075096039765
3,2019-08-21,11,212.749833167827
3,2019-08-24,11,219.035281475353
3,2019-08-27,11,227.85621417517
3,2019-09-16,11,223.97940879151
3,2019-09-19,11,334.289111828264
3,2019-09-22,11,222.75047694028197
3,2019-09-25,11,245.008960525379
3,2019-10-18,11,281.19626584816297
3,2019-10-21,11,233.673998290747
3,2019-10-24,11,303.33902177054
3,2019-11-16,11,202.067033533282
3,2019-11-19,11,235.890329735047
3,2019-11-22,11,254.227764943354
3,2019-11-25,11,207.077245391557
3,2019-12-15,11,283.186331961126
3,2019-12-18,11,207.095882350486
3,2019-12-21,11,188.978761530015
3,2019-12-24,11,267.165426560079
3,2020-01-16,11,310.66514676226
3,2020-01-19,11,197.054194822262
3,2020-01-22,11,300.596592013155
3,2020-01-25,11,256.47026520945803
3,2020-02-14,11,278.274661352498
3,2020-02-17,11,248.132492946435
3,2020-02-20,11,293.53260686998
3,2020-02-23,11,279.86690518735503
3,2020-03-17,11,229.28601782656898
3,2020-03-20,11,230.230048923201
3,2020-03-23,11,214.289295307446
3,2020-04-15,11,257.890121834769
3,2020-04-18,11,297.992545281527
3,2020-04-21,11,315.370885434367
3,2020-04-24,11,297.033710658472
3,2020-05-14,11,284.453036525466
3,2020-05-17,11,243.702770282223
3,2020-05-20,11,351.865911006544
3,2020-05-23,11,245.645260941469
3,2015-01-20,12,66.12330886498839
3,2015-01-23,12,107.781219893261
3,2015-01-26,12,109.291389775219
3,2015-01-29,12,90.38244502050829
3,2015-02-21,12,68.8816287269311
3,2015-02-24,12,71.90878487585509
3,2015-02-27,12,190.765716420257
3,2015-03-22,12,340.078626514255
3,2015-03-25,12,129.43298015545602
3,2015-03-28,12,118.888785214233
3,2015-03-31,12,170.616305679465
3,2015-04-20,12,93.7933573726534
3,2015-04-23,12,185.39437067645
3,2015-04-26,12,285.535814943047
3,2015-04-29,12,146.417140432557
3,2015-05-22,12,144.217042422758
3,2015-05-25,12,247.90706786166598
3,2015-05-28,12,115.640924367564
3,2015-06-20,12,89.7042523996984
3,2015-06-23,12,167.540446233084
3,2015-06-26,12,173.11293238222302
3,2015-06-29,12,124.045341291306
3,2015-07-19,12,345.19998512826004
3,2015-07-22,12,88.4123068218938
3,2015-07-25,12,82.928829456739
3,2015-07-28,12,102.23149997105301
3,2015-08-20,12,185.14478130057202
3,2015-08-23,12,295.591284473473
3,2015-08-26,12,157.605627781875
3,2015-08-29,12,202.80916841256698
3,2015-09-18,12,169.457520287964
3,2015-09-21,12,120.023332791263
3,2015-09-24,12,148.680728262189
3,2015-09-27,12,329.674618702517
3,2015-10-20,12,139.656926460781
3,2015-10-23,12,197.204240997503
3,2015-10-26,12,113.520793868268
3,2015-11-18,12,146.37828212416
3,2015-11-21,12,83.15429434580999
3,2015-11-24,12,50.930223486330796
3,2015-11-27,12,84.6527301366485
3,2015-12-17,12,82.4720881919871
3,2015-12-20,12,174.811989287357
3,2015-12-23,12,68.322587280834
3,2016-01-18,12,54.126945054622794
3,2016-01-21,12,75.6151042954161
3,2016-01-24,12,190.180439802751
3,2016-02-16,12,124.606233704993
3,2016-02-19,12,138.281198407437
3,2016-02-22,12,120.459899412185
3,2016-02-25,12,132.837518726555
3,2016-03-16,12,160.068440346391
3,2016-03-19,12,140.83521905604098
3,2016-03-22,12,109.11826999199499
3,2016-04-17,12,253.51572793601503
3,2016-04-20,12,132.997393962822
3,2016-04-23,12,132.562037499603
3,2016-04-26,12,156.493102605732
3,2016-05-16,12,218.065789217989
3,2016-05-19,12,114.367785047633
3,2016-05-22,12,217.78973841180198
3,2016-05-25,12,101.891083608009
3,2016-06-17,12,135.998674114311
3,2016-06-20,12,113.61704022218001
3,2016-06-23,12,80.1700963780157
3,2016-07-16,12,136.213256851424
3,2016-07-19,12,118.088330770165
3,2016-07-22,12,105.903942561364
3,2016-07-25,12,154.89549671574198
3,2016-08-17,12,129.76942975171698
3,2016-08-20,12,160.508644867425
3,2016-08-23,12,136.179337027775
3,2016-09-15,12,171.761492217067
3,2016-09-18,12,299.114375944856
3,2016-09-21,12,119.281687830591
3,2016-09-24,12,163.269098710232
3,2016-10-14,12,152.098079144043
3,2016-10-17,12,100.42590317466299
3,2016-10-20,12,132.693105369535
3,2016-10-23,12,227.361478989564
3,2016-11-15,12,78.4311863642573
3,2016-11-18,12,100.85140089545601
3,2016-11-21,12,67.5371785762118
3,2016-12-14,12,88.74485801934509
3,2016-12-17,12,69.0293480517678
3,2016-12-20,12,69.4590074426653
3,2016-12-23,12,91.950713426688
3,2017-01-12,12,84.5953883967982
3,2017-01-15,12,282.21168331170503
3,2017-01-18,12,106.371600636837
3,2017-01-21,12,67.7434565655192
3,2017-02-13,12,74.6545307990894
3,2017-02-16,12,109.44814644623399
3,2017-02-19,12,243.699762263932
3,2017-03-14,12,151.992955604987
3,2017-03-17,12,117.821099457523
3,2017-03-20,12,90.78703511406592
3,2017-03-23,12,137.02559107923202
3,2017-04-12,12,108.3206567519
3,2017-04-15,12,100.37701842915001
3,2017-04-18,12,86.9809621062362
3,2017-04-21,12,127.80943721270901
3,2017-05-14,12,221.521936309466
3,2017-05-17,12,107.847832485338
3,2017-05-20,12,112.036523899958
3,2017-05-23,12,117.171230258332
3,2017-06-12,12,131.593920742281
3,2017-06-15,12,162.38840582729298
3,2017-06-18,12,224.278116651585
3,2017-06-21,12,162.719268946488
3,2017-07-14,12,133.744809867224
3,2017-07-17,12,121.388956105045
3,2017-07-20,12,141.648798847869
3,2017-08-12,12,184.19361194279801
3,2017-08-15,12,107.477793969487
3,2017-08-18,12,228.408043670385
3,2017-08-21,12,156.788453368627
3,2017-06-13,12,119.818002712985
3,2017-07-06,12,102.138353866812
3,2017-07-09,12,285.152066496669
3,2017-07-12,12,120.31493301341001
3,2017-07-15,12,96.27641600322978
3,2017-08-04,12,229.354827337831
3,2017-08-07,12,121.92653691902599
3,2017-08-10,12,231.940183267948
3,2017-08-13,12,313.812700632424
3,2017-09-02,12,209.22016778964803
3,2017-09-05,12,165.727021818136
3,2017-09-08,12,142.16589391954798
3,2017-09-11,12,151.98322962241102
3,2017-10-04,12,110.079610825061
3,2017-10-07,12,84.84480117848459
3,2017-10-10,12,114.776154502372
3,2017-10-13,12,149.696324162113
3,2017-11-02,12,116.713040943153
3,2017-11-05,12,214.58281335751
3,2017-11-08,12,83.4227233708779
3,2017-11-11,12,105.522804295312
3,2017-12-04,12,43.458402106305996
3,2017-12-07,12,79.7557423746027
3,2017-12-10,12,103.530599749695
3,2018-01-02,12,57.082911522617906
3,2018-01-05,12,81.6905414072148
3,2018-01-08,12,112.74098331751999
3,2018-01-11,12,89.5424424071463
3,2018-01-31,12,89.03150929171859
3,2018-02-03,12,78.8393031021495
3,2018-02-06,12,62.0393910355141
3,2018-02-09,12,78.81423768004491
3,2018-03-04,12,325.129369699075
3,2018-03-07,12,108.692928009387
3,2018-03-10,12,129.843143440799
3,2018-03-13,12,104.43496829669901
3,2018-04-02,12,164.733933002312
3,2018-04-05,12,134.327638119666
3,2018-04-08,12,240.789690264803
3,2018-04-11,12,106.840199132631
3,2018-05-04,12,107.268739958549
3,2018-05-07,12,113.842234795369
3,2018-05-10,12,140.025692491797
3,2018-06-02,12,112.03966290985599
3,2018-06-05,12,157.84597829618
3,2018-06-08,12,379.29842497851195
3,2018-06-11,12,137.781455971684
3,2018-07-01,12,347.374982209769
3,2018-07-04,12,127.47033629218001
3,2018-07-07,12,110.41321321047899
3,2018-07-10,12,125.993977726045
3,2018-08-02,12,169.589150182334
3,2018-08-05,12,373.58492184992997
3,2018-08-08,12,89.87723470990231
3,2018-08-31,12,278.689701110509
3,2018-09-03,12,145.452414487274
3,2018-09-06,12,196.067037999725
3,2018-09-09,12,359.616274064236
3,2018-09-29,12,162.55686891085
3,2018-10-02,12,239.463439027519
3,2018-10-05,12,142.668632628541
3,2018-10-08,12,127.52286980855499
3,2018-11-03,12,78.0536373183002
3,2018-11-06,12,70.1691194321745
3,2018-11-09,12,69.5649598789559
3,2018-11-29,12,116.76588798926201
3,2018-12-02,12,270.678001806383
3,2018-12-05,12,100.45028255696998
3,2018-12-08,12,80.07659302392
3,2019-01-03,12,138.134214067907
3,2019-01-06,12,266.062008960113
3,2019-01-29,12,93.82981296687159
3,2019-02-01,12,149.63068831316798
3,2019-02-04,12,151.821022505359
3,2019-02-07,12,200.970994868578
3,2019-02-27,12,99.7740418708135
3,2019-03-02,12,73.9124224855374
3,2019-03-05,12,133.232545884776
3,2019-03-08,12,255.681237308772
3,2019-03-31,12,315.340958342703
3,2019-04-03,12,108.82172330152599
3,2019-04-06,12,136.620715414146
3,2019-04-09,12,147.695112980278
3,2019-04-29,12,96.431363785091
3,2019-05-02,12,110.047265687122
3,2019-05-05,12,235.44671994753202
3,2019-05-08,12,91.16612649327601
3,2019-05-28,12,101.85577393022601
3,2019-05-31,12,168.851534797565
3,2019-06-03,12,116.14485252089199
3,2019-06-06,12,165.479689475618
3,2019-06-29,12,143.808514404463
3,2019-07-02,12,122.14580354631599
3,2019-07-05,12,161.23000750839398
3,2019-07-08,12,139.961358267098
3,2019-07-28,12,250.885285167397
3,2019-07-31,12,102.51987734500999
3,2019-08-03,12,111.89807127671999
3,2019-08-06,12,138.838279648016
3,2019-08-29,12,219.087006527945
3,2019-09-01,12,380.568593242992
3,2019-09-04,12,178.30752353501703
3,2019-09-27,12,122.330060451549
3,2019-09-30,12,103.304236230396
3,2019-10-03,12,200.106248462663
3,2019-10-06,12,216.99764116514197
3,2019-10-26,12,144.49536472346
3,2019-10-29,12,124.816999989702
3,2019-11-01,12,124.56434475987699
3,2019-11-04,12,74.9552445231283
3,2019-11-27,12,105.769318357014
3,2019-11-30,12,114.58055385125401
3,2019-12-03,12,100.650276978301
3,2019-12-06,12,116.549927754699
3,2019-12-29,12,59.647869958714104
3,2020-01-04,12,169.911625657966
3,2020-01-27,12,51.491176612823295
3,2020-01-30,12,128.668692998577
3,2020-02-02,12,263.602885002953
3,2020-02-25,12,76.162826230207
3,2020-02-28,12,99.12511687639031
3,2020-03-02,12,47.8661633319244
3,2020-03-05,12,139.802993642954
3,2020-03-25,12,79.6743405777721
3,2020-03-28,12,102.63921474643
3,2020-03-31,12,140.921892792869
3,2020-04-03,12,165.818864217315
3,2020-04-26,12,246.69728018285
3,2020-04-29,12,189.36984535737
3,2020-05-02,12,178.646615269725
3,2020-05-25,12,126.21712386525101
3,2015-11-13,13,51.901994033090496
3,2015-11-16,13,22.122195824204503
3,2015-11-19,13,42.3599350280886
3,2015-11-22,13,87.9407823622227
3,2015-12-12,13,135.415574912516
3,2015-12-15,13,65.6326560623159
3,2015-12-18,13,125.72487817924
3,2015-12-21,13,73.58326114374779
3,2016-11-10,13,65.36421754723371
3,2016-11-13,13,60.304962596577504
3,2016-11-16,13,76.4609936792921
3,2016-12-09,13,177.367863798979
3,2016-12-12,13,55.9917279997327
3,2016-12-15,13,124.57715656076799
3,2016-12-18,13,119.806068155731
3,2017-11-05,13,20.3160264631936
3,2017-11-08,13,48.0786250752421
3,2017-11-11,13,30.7609377484869
3,2017-11-14,13,18.510873467585498
3,2017-12-07,13,202.42721801692502
3,2017-12-10,13,158.81066230116699
3,2017-12-13,13,114.854366422868
3,2018-11-03,13,24.772189761999897
3,2018-11-06,13,46.39912204786611
3,2018-11-09,13,16.7189494801547
3,2018-11-12,13,17.8747564110537
3,2018-12-02,13,116.847725095835
3,2018-12-05,13,212.190382526381
3,2018-12-08,13,250.11573095408698
3,2018-12-11,13,89.43952534270692
3,2019-11-01,13,30.974599841651603
3,2019-11-04,13,52.248012886772
3,2019-11-07,13,39.502642919477296
3,2019-11-30,13,113.23508856313299
3,2019-12-03,13,113.74552326460899
3,2019-12-06,13,121.48343327960698
3,2019-12-29,13,12.604786815894
3,2020-01-04,13,17.707000928477896
3,2019-02-13,11,368.153229981862
3,2019-02-16,11,279.329927413773
3,2019-03-08,11,299.080758300068
3,2019-03-11,11,330.32283799142897
3,2019-03-14,11,324.91571673759
3,2019-03-17,11,285.995057022418
3,2019-04-09,11,284.311752801857
3,2019-04-12,11,346.854375941159
3,2019-05-08,11,266.939197624634
3,2019-05-11,11,286.100421192857
3,2019-05-14,11,308.035635587779
3,2019-05-17,11,354.740830146065
3,2019-06-06,11,175.242496680019
3,2019-06-09,11,100.02901568899901
3,2019-06-12,11,165.452640252588
3,2019-06-15,11,136.242817874318
3,2019-07-08,11,222.157623731649
3,2019-07-11,11,244.30916393436797
3,2019-07-14,11,135.053297156944
3,2019-07-17,11,257.604624279661
3,2019-08-06,11,209.372312003569
3,2019-08-09,11,237.103463809881
3,2019-08-12,11,214.760794872943
3,2019-08-15,11,264.86351946000804
3,2019-09-07,11,207.616528883123
3,2019-09-10,11,251.54707769931198
3,2019-09-13,11,240.471197094889
3,2019-10-06,11,236.164973679289
3,2019-10-09,11,257.723065513501
3,2019-10-12,11,182.865564013521
3,2019-10-15,11,263.70051041657297
3,2019-11-04,11,219.31791420764702
3,2019-11-07,11,332.232411710304
3,2019-11-10,11,333.36396637727296
3,2019-11-13,11,197.382096721106
3,2019-12-06,11,206.870450510984
3,2019-12-09,11,165.729437312623
3,2019-12-12,11,213.54835380817403
3,2020-01-04,11,192.198873982829
3,2020-01-07,11,237.192810486312
3,2020-01-10,11,206.084013441098
3,2020-01-13,11,205.426575052183
3,2020-02-02,11,192.325762043622
3,2020-02-05,11,271.330405367444
3,2020-02-08,11,210.18813412040402
3,2020-02-11,11,235.59636228988998
3,2020-03-05,11,410.140818204838
3,2020-03-08,11,324.75153325330797
3,2020-03-11,11,275.055273988355
3,2020-03-14,11,275.217591719957
3,2020-04-03,11,226.970828587272
3,2020-04-06,11,321.98052375638804
3,2020-04-09,11,586.0347372065551
3,2020-04-12,11,222.936981345975
3,2020-05-05,11,297.692458540289
3,2020-05-08,11,308.879537176819
3,2020-05-11,11,227.32053823130101
3,2015-01-16,12,117.724498284585
3,2015-01-19,12,100.023045940757
3,2015-01-22,12,86.8755067685952
3,2015-01-25,12,223.335886069792
3,2015-02-17,12,71.2072069146125
3,2015-02-20,12,70.3684739878224
3,2015-02-23,12,50.7148804878334
3,2015-03-18,12,107.38957044183
3,2015-03-21,12,123.62822579398599
3,2015-03-24,12,140.451191538476
3,2015-03-27,12,124.09836794563999
3,2015-04-16,12,162.538635688293
3,2015-04-19,12,335.56489247844297
3,2015-04-22,12,112.799666910195
3,2015-04-25,12,116.50569672641001
3,2015-05-18,12,101.169166801371
3,2015-05-21,12,146.173715933438
3,2015-05-24,12,225.86395414432099
3,2015-05-27,12,132.075398382792
3,2015-06-16,12,72.8170366654019
3,2015-06-19,12,169.20363929735
3,2015-06-22,12,90.80255392589241
3,2015-06-25,12,168.152177370486
3,2015-07-18,12,84.847335011593
3,2015-07-21,12,137.110799037405
3,2015-07-24,12,115.396003754535
3,2015-08-16,12,241.87940516590402
3,2015-08-19,12,135.827196834964
3,2015-08-22,12,169.876884664734
3,2015-08-25,12,159.067888908949
3,2015-09-14,12,135.059134783624
3,2015-09-17,12,146.29358160008601
3,2015-09-20,12,331.117192782541
3,2015-09-23,12,146.73029434615
3,2015-10-16,12,203.12957711572
3,2015-10-19,12,138.295156291632
3,2015-10-22,12,158.651752798196
3,2015-11-14,12,82.4771289849352
3,2015-11-17,12,48.4405648563149
3,2015-11-20,12,149.708573847998
3,2015-11-23,12,77.636847769029
3,2015-12-13,12,109.617301428037
3,2015-12-16,12,62.09415783976829
3,2015-12-19,12,108.04401689131001
3,2015-12-22,12,73.0100933734003
3,2016-01-14,12,93.35404978597151
3,2016-01-17,12,224.67423144138303
3,2016-01-20,12,60.64855153473621
3,2016-01-23,12,59.8293844566936
3,2016-02-12,12,108.39181682129801
3,2016-02-15,12,78.57466622332791
3,2016-02-18,12,118.04575758621
3,2016-02-21,12,271.198404286232
3,2016-03-15,12,135.293601823427
3,2016-03-18,12,132.276531526295
3,2016-03-21,12,86.7404194808952
3,2016-04-13,12,102.234744421934
3,2016-04-16,12,119.110067776653
3,2016-04-19,12,157.706757196695
3,2016-04-22,12,150.917345481304
3,2016-05-12,12,97.9460414831991
3,2016-05-15,12,182.03072971268398
3,2016-05-18,12,124.94860916989599
3,2016-05-21,12,119.490280103703
3,2016-06-13,12,117.64348027518601
3,2016-06-16,12,129.41257427760098
3,2016-06-19,12,296.188642955322
3,2016-07-12,12,140.700969676484
3,2016-07-15,12,142.500728698677
3,2016-07-21,12,157.770986969263
3,2016-08-10,12,244.535238682374
3,2016-08-13,12,271.245033479763
3,2016-08-16,12,163.075281415572
3,2016-08-19,12,142.55270146478398
3,2016-09-11,12,269.022656389049
3,2016-09-14,12,144.750278623503
3,2016-09-17,12,165.696471819631
3,2016-09-20,12,122.383084119294
3,2016-10-10,12,123.247930467366
3,2016-10-13,12,148.347722286485
3,2016-10-16,12,233.41963834593
3,2016-10-19,12,115.45790688219
3,2016-11-11,12,84.6207188565195
3,2016-11-14,12,80.6789937056847
3,2016-11-17,12,108.687810589555
3,2016-12-10,12,57.790931280356396
3,2016-12-13,12,107.17894732364701
3,2016-12-16,12,65.3766787054837
3,2016-12-19,12,80.8883121355338
3,2017-01-08,12,240.63404671160703
3,2017-01-11,12,75.18741447768251
3,2017-01-14,12,100.653527587408
3,2017-01-17,12,75.5321573770707
3,2017-02-09,12,123.092107170713
3,2017-02-12,12,268.653262078652
3,2017-02-15,12,105.28053596983901
3,2017-02-18,12,101.234635444555
3,2017-03-10,12,144.116749057231
3,2017-03-13,12,76.7006755329675
3,2017-03-16,12,102.535050293024
3,2017-03-19,12,133.151682602494
3,2017-04-11,12,129.839450551434
3,2017-04-17,12,119.10408978342699
3,2017-05-10,12,92.38455117367991
3,2017-05-13,12,104.750615540581
3,2017-05-16,12,94.8738943852232
3,2017-05-19,12,133.586347649102
3,2017-06-08,12,125.64147566733801
3,2017-06-11,12,210.209698193381
3,2017-06-14,12,99.73131482855601
3,2017-06-17,12,126.304433971993
3,2017-07-10,12,117.635997521324
3,2017-07-13,12,123.242027770896
3,2017-09-10,12,321.379039217247
3,2017-09-13,12,185.472182438896
3,2017-09-16,12,201.75269637887502
3,2017-09-19,12,118.908855734415
3,2017-10-12,12,178.913760755041
3,2017-10-15,12,214.87657389654998
3,2017-10-18,12,114.772415536211
3,2017-11-10,12,86.425141498176
3,2017-11-13,12,58.217414242439006
3,2017-11-16,12,97.28637384519051
3,2017-11-19,12,244.54140305509998
3,2017-12-09,12,57.5731868141025
3,2017-12-12,12,48.964467704705704
3,2017-12-15,12,67.685181319945
3,2017-12-18,12,77.8940183090961
3,2018-01-10,12,77.29902970661891
3,2018-01-13,12,97.5533858609566
3,2018-01-16,12,93.5036108664307
3,2018-01-19,12,118.143161553133
3,2018-02-08,12,87.03848751746159
3,2018-02-11,12,248.81094430861697
3,2018-02-14,12,74.0981115627559
3,2018-02-17,12,96.8607869697723
3,2018-03-12,12,103.487666720681
3,2018-03-15,12,109.19389297619499
3,2018-03-18,12,291.768381484867
3,2018-04-10,12,104.861951839815
3,2018-04-13,12,135.993046849461
3,2018-04-16,12,88.78292864231449
3,2018-04-19,12,149.59080204154
3,2018-05-09,12,151.97006272453999
3,2018-05-12,12,115.75542268778798
3,2018-05-15,12,132.046522916791
3,2018-05-18,12,117.43538312784901
3,2018-06-10,12,432.139446342425
3,2018-06-13,12,117.363350196471
3,2018-06-16,12,98.066349157024
3,2018-06-19,12,151.401777996554
3,2018-07-09,12,126.746870010237
3,2018-07-12,12,106.79810432800801
3,2018-07-15,12,265.933204026703
3,2018-07-18,12,118.155838728696
3,2018-08-10,12,180.071541875512
3,2018-08-13,12,96.42085393895859
3,2018-08-16,12,210.985404685644
3,2018-09-08,12,185.63948278044398
3,2018-09-11,12,239.33924682595298
3,2018-09-14,12,246.18962659938597
3,2018-09-17,12,193.45105889709203
3,2018-10-07,12,228.522922931478
3,2018-10-10,12,129.28584909969499
3,2018-10-13,12,179.112272844203
3,2018-11-08,12,79.92443649767641
3,2018-11-11,12,201.54221626883202
3,2018-11-14,12,100.157560113109
3,2018-12-07,12,122.52966731194799
3,2018-12-10,12,86.9533477895235
3,2018-12-13,12,106.467742367579
3,2018-12-16,12,185.66273604804002
3,2019-01-05,12,124.437432052353
3,2019-01-08,12,104.218046920405
3,2019-01-11,12,140.265412972386
3,2019-01-14,12,109.212879209742
3,2019-02-06,12,153.525391191235
3,2019-02-09,12,106.50075843834499
3,2019-02-12,12,103.704392167402
3,2019-02-15,12,125.186839480565
3,2019-03-07,12,134.945074724363
3,2019-03-10,12,382.977644173551
3,2019-03-13,12,84.1684831775384
3,2019-03-16,12,115.807385906915
3,2019-04-08,12,119.914484556732
3,2019-04-11,12,138.333524326787
3,2019-04-14,12,256.766770446058
3,2019-05-07,12,92.1314912065
3,2019-05-10,12,105.943920566155
3,2019-05-13,12,111.300025308398
3,2019-05-16,12,128.396151162316
3,2019-06-05,12,176.87905206952598
3,2019-06-08,12,150.236341661499
3,2019-06-11,12,130.604682964673
3,2019-06-14,12,160.807025117404
3,2019-07-07,12,405.448473423515
3,2019-07-13,12,99.0319366167421
3,2019-08-05,12,118.00588800129299
3,2019-08-08,12,192.22961495972197
3,2019-08-11,12,409.331524239122
3,2019-08-14,12,181.874818426306
3,2019-09-03,12,154.235958369492
3,2019-09-06,12,205.128978606911
3,2019-09-09,12,120.860841360604
3,2019-09-12,12,186.924554592746
3,2019-10-05,12,133.435270803055
3,2019-10-08,12,118.051744845152
3,2019-10-11,12,194.78106997234198
3,2019-10-14,12,137.397677497983
3,2019-11-03,12,253.936104692019
3,2019-11-06,12,121.083499661938
3,2019-11-09,12,133.977844929407
3,2019-11-12,12,92.11939694579029
3,2019-12-05,12,129.327005153781
3,2019-12-08,12,170.754240497192
3,2019-12-11,12,80.6392814591472
3,2020-01-03,12,90.47458513712989
3,2020-01-06,12,95.46758804051208
3,2020-01-09,12,129.937977371897
3,2020-01-12,12,260.69591861974703
3,2020-02-01,12,108.469572948837
3,2020-02-04,12,106.73708853324
3,2020-02-07,12,137.509315692085
3,2020-02-10,12,75.67634109386691
3,2020-03-04,12,73.1275569964307
3,2020-03-07,12,86.66266089272641
3,2020-03-10,12,79.1219317571988
3,2020-03-13,12,111.449745746114
3,2020-04-02,12,235.28658547333902
3,2020-04-05,12,146.16301457430401
3,2020-04-08,12,183.634684664693
3,2020-04-11,12,120.01655731184299
3,2020-05-04,12,176.770450011339
3,2020-05-07,12,204.49487115753502
3,2020-05-10,12,283.546832907656
3,2015-11-05,13,30.5227699162081
3,2015-11-08,13,62.9954606086689
3,2015-11-11,13,46.2297286955131
3,2015-11-14,13,33.351173409506195
3,2015-12-07,13,121.85244909250099
3,2015-12-10,13,198.56721002946603
3,2015-12-13,13,117.487950833295
3,2016-11-05,13,39.513536412434505
3,2016-11-08,13,53.6012905254091
3,2016-11-11,13,57.708395409499204
3,2016-12-01,13,206.13854962564
3,2016-12-04,13,184.01175085557597
3,2016-12-07,13,133.115725835783
3,2016-12-10,13,172.989252794778
3,2017-11-03,13,21.288077594506603
3,2017-11-06,13,50.4681124942344
3,2017-11-29,13,132.61692988354798
3,2017-12-02,13,181.172083887751
3,2017-12-05,13,115.56528504138599
3,2017-12-31,13,30.632862475317
3,2018-11-01,13,46.4067681413991
3,2018-11-04,13,45.1730091383312
3,2018-11-24,13,70.1605966301814
3,2018-11-27,13,135.37542618378902
3,2018-11-30,13,218.414073454707
3,2018-12-03,13,140.775106597991
3,2018-12-29,13,27.7348247638526
3,2019-11-22,13,114.302130356868
3,2019-11-25,13,93.01601975072279
3,2019-11-28,13,91.2579101460216
3,2019-12-01,13,131.972101982888
3,2019-12-21,13,147.344083210731
3,2019-12-24,13,93.8482324904891
3,2019-12-27,13,18.6420172934171
3,2017-05-25,12,193.84347580951197
3,2017-05-28,12,231.473798157637
3,2017-06-20,12,102.73423916988399
3,2017-06-23,12,139.431480296046
3,2017-06-26,12,132.835156082139
3,2017-06-29,12,121.905314911096
3,2017-07-19,12,142.241719440524
3,2017-07-22,12,79.6800411230595
3,2017-07-25,12,136.730725280977
3,2017-07-28,12,129.429558738393
3,2017-08-20,12,386.59327827797796
3,2017-08-23,12,122.25267518518999
3,2017-08-26,12,140.873995131816
3,2017-08-29,12,183.395523387346
3,2017-09-18,12,156.775991016362
3,2017-09-21,12,139.190109420594
3,2017-09-24,12,272.473344339768
3,2017-09-27,12,112.536734065139
3,2017-10-20,12,142.221394256852
3,2017-10-26,12,151.655589264697
3,2017-11-18,12,70.1840102065344
3,2017-11-21,12,77.871895141748
3,2017-11-24,12,93.0947328966588
3,2017-11-27,12,70.3912824158503
3,2017-12-17,12,78.9461221277013
3,2017-12-20,12,65.9920907928061
3,2017-12-23,12,77.59825423766479
3,2018-01-18,12,74.8972661853573
3,2018-01-21,12,279.654350359342
3,2018-01-24,12,81.34314095994229
3,2018-02-16,12,112.580521096233
3,2018-02-19,12,102.589127679663
3,2018-02-22,12,151.689342189462
3,2018-02-25,12,375.109163256195
3,2018-03-17,12,121.634547963921
3,2018-03-20,12,89.13059296034241
3,2018-03-23,12,136.826408883058
3,2018-03-26,12,119.248004058563
3,2018-04-18,12,81.09013221578529
3,2018-04-21,12,114.34937239338001
3,2018-04-24,12,88.9343947673219
3,2018-04-27,12,139.93517312822598
3,2018-05-17,12,181.280398649996
3,2018-05-20,12,169.78400515918997
3,2018-05-23,12,90.14630788620458
3,2018-05-26,12,100.265288335139
3,2018-06-18,12,168.171540680145
3,2018-06-21,12,175.945259969048
3,2018-06-24,12,439.330168578796
3,2018-07-17,12,105.22708061659401
3,2018-07-20,12,153.879353716248
3,2018-07-23,12,94.48242285072571
3,2018-07-26,12,132.405700202215
3,2018-08-15,12,122.99693614778099
3,2018-08-18,12,113.41934560503401
3,2018-08-21,12,215.63960869043999
3,2018-08-24,12,238.31751805518996
3,2018-09-16,12,401.090949743466
3,2018-09-19,12,160.47409648912398
3,2018-09-22,12,154.617756250268
3,2018-09-25,12,152.185417686205
3,2018-10-15,12,102.05823229166599
